name,fide_id,date_of_birth,birthplace,died,title_year,federation,gender,notes,links,latitude,longitude
"Alsina Leal, Daniel",2252627,1988-05-10,Barcelona,NA,2010,Spain,Male,NA,https://ratings.fide.com/profile/2252627,41.3643830394973,2.17240075283622
"Asis Gargatagli, Hipolito",2260735,1986-08-17,Barcelona,NA,2019,Spain,Male,NA,https://ratings.fide.com/profile/2260735,41.3662405136782,2.18414294866783
"Illescas Cordoba, Miguel",2200015,1965-12-03,Barcelona,NA,1988,Spain,Male,NA,https://ratings.fide.com/profile/2200015,41.3912735812687,2.18063594251343
"Lopez Martinez, Josep Manuel",2212943,1980-04-24,Barcelona,NA,2007,Spain,Male,NA,https://ratings.fide.com/profile/2212943,41.3904403585004,2.18645156633978
"Narciso Dublan, Marc",2201500,1974-01-20,Barcelona,NA,2003,Spain,Male,NA,https://ratings.fide.com/profile/2201500,41.3661195024098,2.14907926038777
"Romero Holmes, Alfonso",2200066,1965-05-28,Barcelona,NA,1995,Spain,Male,NA,https://ratings.fide.com/profile/2200066,41.3670201221476,2.15996424567358
"Vila Gazquez, Xavier",2261090,1990-03-08,Barcelona,NA,2011,Spain,Male,NA,https://ratings.fide.com/profile/2261090,41.3947489430704,2.17366185617105
"Arizmendi Martinez, Julen Luis",2205092,1976-07-05,Bilbao,NA,2004,Spain,Male,NA,https://ratings.fide.com/profile/2205092,43.266149283319,-2.92347336471371
"Del Rio De Angelis, Salvador G.",2203138,1976-10-02,Buenos Aires,NA,2002,Spain,Male,NA,https://ratings.fide.com/profile/2203138,-34.6003363955742,-58.407575441964
"Moreno Carnero, Javier",2224267,1975-06-07,Buenos Aires,NA,2003,Spain,Male,NA,https://ratings.fide.com/profile/2224267,-34.5923490922175,-58.4263471698827
"Llanes Hurtado, Miguel",2206706,1978-10-05,Don Benito,NA,2008,Spain,Male,NA,https://ratings.fide.com/profile/2206706,38.9337233873094,-5.87778929046318
"Hernandez Guerrero, Gilberto",5100011,1970-02-04,"San Luis Potosi, Mexico",NA,1995,Spain,Male,NA,https://ratings.fide.com/profile/5100011,22.5086381266957,-100.469966217092
"Garcia Ilundain, David",2200538,1971-04-02,El Prat de Llobregat,2002-06-19,1996,Spain,Male,NA,https://ratings.fide.com/profile/2200538,41.3514112428605,2.11016574788876
"Larino Nieto, David",2256444,1989-05-22,Esteiro,NA,2013,Spain,Male,NA,https://ratings.fide.com/profile/2256444,42.8220575742289,-8.97040335531003
"Alonso Rosell, Alvar",2270544,1992-09-13,Figueres,NA,2013,Spain,Male,NA,https://ratings.fide.com/profile/2270544,42.2743760119022,2.96159445953682
"Cuenca Jiménez, José Fernando",2255570,1987-03-17,Granada,NA,2015,Spain,Male,NA,https://ratings.fide.com/profile/2255570,37.1480958488985,-3.58220268060217
"Rodriguez Guerrero, Enrique",2216892,1983-11-08,Granada,NA,2007,Spain,Male,NA,https://ratings.fide.com/profile/2216892,37.1929809875443,-3.62581073666687
"Pérez Mitjans, Orelvis",3502856,1976-07-28,Havana,NA,2012,Spain,Male,NA,https://ratings.fide.com/profile/3502856,23.1419038819161,-82.3378611585895
"Rivas Pastor, Manuel",2200058,1960-07-13,Jaen,NA,1987,Spain,Male,NA,https://ratings.fide.com/profile/2200058,37.9749269614247,-3.46324087699262
"Munoz, Miguel",3800229,1975-10-10,"La Merced, Junin",NA,2012,Peru,Male,NA,https://ratings.fide.com/profile/3800229,-11.0297828455401,-75.3578780090497
"Herraiz Hidalgo, Herminio",2205009,1978-10-30,Las Pedroneras,NA,2009,Spain,Male,NA,https://ratings.fide.com/profile/2205009,39.4692535907715,-2.69345438356501
"Ipatov, Alexander",14116731,1993-07-16,Lviv,NA,2011,Turkey,Male,NA,https://ratings.fide.com/profile/14116731,49.8703101395214,24.0170004810188
"Arribas Lopez, Angel",2283352,1993-11-27,Madrid,NA,2014,Spain,Male,NA,https://ratings.fide.com/profile/2283352,40.438159748793,-3.719121020962
"San Segundo Carrillo, Pablo",2200082,1970-02-09,Madrid,NA,1995,Spain,Male,NA,https://ratings.fide.com/profile/2200082,40.4102435650652,-3.71001596898258
"Vallejo Pons, Francisco",2205530,1982-08-21,Mahon,NA,1999,Spain,Male,NA,https://ratings.fide.com/profile/2205530,52.1635883213468,-7.39341866513366
"Fernandez Romero, Ernesto",2214679,1983-01-23,Malaga,NA,2018,Spain,Male,NA,https://ratings.fide.com/profile/2214679,36.6965160537449,-4.4512748128913
"Magem Badals, Jordi",2200074,1967-08-24,Manresa,NA,1994,Spain,Male,NA,https://ratings.fide.com/profile/2200074,41.748556556025,1.84307518532587
"Guerra Mendez, Jose Angel",3508129,1988-01-20,"Manzanillo, Cuba",NA,2017,Spain,Male,NA,https://ratings.fide.com/profile/3508129,20.360844515627,-77.1116815505982
"Henderson de La Fuente, Lance",32096585,2003-05-19,Marbella,NA,2019,Andorra,Male,NA,https://ratings.fide.com/profile/32096585,36.4896909202004,-4.87529085119337
"Vazquez Igarza, Renier",3503054,1979-01-08,Matanzas,NA,2007,Spain,Male,NA,https://ratings.fide.com/profile/3503054,23.0458040800786,-81.6050033531419
"Anton Guijarro, David",2285525,1995-06-23,Murcia,NA,2013,Spain,Male,NA,https://ratings.fide.com/profile/2285525,37.9966171603978,-1.10090070498606
"Ibarra Jeréz, José Carlos",2226332,1985-08-07,Murcia,NA,2013,Spain,Male,NA,https://ratings.fide.com/profile/2226332,38.009039629996,-1.13089367178698
"Salgado Lopez, Ivan",2257327,1991-06-29,Ourense,NA,2008,Spain,Male,NA,https://ratings.fide.com/profile/2257327,42.1686030881739,-7.59336533061951
"Pomar, Arturo",2200449,1931-09-01,Palma de Mallorca,2016-05-26,1962,Spain,Male,NA,https://ratings.fide.com/profile/2200449,39.578636240707,2.64000509853558
"Huerga Leache, Mikel",2268795,1989-12-22,Pamplona,NA,2022,Spain,Male,Di Felice,https://ratings.fide.com/profile/2268795,42.8428133536348,-1.62708515705376
"Fernandez Garcia, José Luis",2200023,1954-05-03,Portugalete,NA,1986,Spain,Male,NA,https://ratings.fide.com/profile/2200023,43.3205312135347,-3.03459341215909
"Khamrakulov, Ibragim S.",14200295,1982-07-28,Samarkand,NA,2006,Spain,Male,NA,https://ratings.fide.com/profile/14200295,39.6325597753712,66.9458780922828
"Rodriguez Céspedes, Amador",3500039,1956-09-08,"San German, Cuba",NA,1977,Spain,Male,NA,https://ratings.fide.com/profile/3500039,23.1294906039922,-82.3567030311131
"Santos Latasa, Jaime",2293307,1996-07-03,San Sebastian,NA,2018,Spain,Male,NA,https://ratings.fide.com/profile/2293307,43.3272752862038,-1.9878088950546
"Comas Fabrego, Lluis",2200325,1971-06-22,Santa Eugenia de Berga,NA,1999,Spain,Male,NA,https://ratings.fide.com/profile/2200325,41.8772192705773,2.27720774934055
"Gomez Esteban, Juan Mario",2200163,1958-02-15,Santurce,NA,2004,Spain,Male,[note 36],https://ratings.fide.com/profile/2200163,18.4750036814684,-66.0986357015204
"Santos Ruiz, Miguel",22291482,1999-10-04,Utrera,NA,2018,Spain,Male,NA,https://ratings.fide.com/profile/22291482,37.1697391996481,-5.7924700605656
"Bellon Lopez, Juan Manuel",2200031,1950-05-08,Valencia,NA,1978,Spain,Male,NA,https://ratings.fide.com/profile/2200031,39.4738435994644,-0.401982493500772
"Pena Gomez, Manuel",2252813,1988-06-13,Vigo,NA,2019,Spain,Male,NA,https://ratings.fide.com/profile/2252813,42.2057982168367,-8.69966482596878
"De La Villa Garcia, Jesús Maria",2200040,1958-06-30,Villahan,NA,1999,Spain,Male,NA,https://ratings.fide.com/profile/2200040,42.0268421063036,-4.1176954534314
"Pérez Candelario, Manuel",2210622,1983-05-25,Zafra,NA,2011,Spain,Male,NA,https://ratings.fide.com/profile/2210622,38.4388840404222,-6.41357460878376
"Diez del Corral, Jesús",2200155,1933-04-06,Zaragoza,2010-02-19,1974,Spain,Male,NA,https://ratings.fide.com/profile/2200155,41.6474207469875,-0.886653279109548
"Forcen Esteban, Daniel",2288230,1994-06-12,Zaragoza,NA,2016,Spain,Male,NA,https://ratings.fide.com/profile/2288230,41.6635823121767,-0.900724692816536
"Gines Esteo, Pedro Antonio",32080190,2004-01-15,Zaragoza,NA,2022,Spain,Male,IM,https://ratings.fide.com/profile/32080190,41.6813225281106,-0.899523541183832
"Izeta Txabarri, Félix",2200260,1961-08-03,Zestoa,NA,1994,Senegal,Male,NA,https://ratings.fide.com/profile/2200260,43.2414900571527,-2.24372700850296
"StAhlberg, Gideon",NA,1908-01-26,Angered,1967-05-26,1950,Sweden,Male,Honorary,https://ratings.fide.com/profile/NA,57.8036224914461,12.0525514823305
"Carlsson, Pontus",1705814,1982-12-18,Cali,NA,2007,Sweden,Male,NA,https://ratings.fide.com/profile/1705814,3.42278462557665,-76.5582194817083
"Tikkanen, Hans",1706446,1985-02-06,Karlstad,NA,2010,Sweden,Male,NA,https://ratings.fide.com/profile/1706446,59.3922182742015,13.4781601430512
"Brynell, Stellan",1700219,1962-09-28,Limhamn,NA,2001,Sweden,Male,NA,https://ratings.fide.com/profile/1700219,55.5612271894909,12.9470982371942
"Grandelius, Nils",1710400,1993-06-03,Lund,NA,2010,Sweden,Male,NA,https://ratings.fide.com/profile/1710400,55.7307069048263,13.1669187405682
"Hector, Jonny",1700090,1964-02-13,Malmo,NA,1991,Sweden,Male,NA,https://ratings.fide.com/profile/1700090,55.6134199000742,12.9843537671348
"Hellsten, Johan",1702092,1975-12-25,Malmo,NA,2004,Sweden,Male,NA,https://ratings.fide.com/profile/1702092,55.5901402685266,12.9824134332311
"Hillarp Persson, Tiger",1700812,1970-10-28,Malmo,NA,1999,Sweden,Male,NA,https://ratings.fide.com/profile/1700812,55.634171078255,13.0292330470398
"Schussler, Harry",1700081,1957-06-24,Malmo,NA,1988,Sweden,Male,NA,https://ratings.fide.com/profile/1700081,55.6108584940793,13.0295390900221
"Akesson, Ralf",1700120,1961-02-08,Oxelosund,NA,1995,Sweden,Male,NA,https://ratings.fide.com/profile/1700120,58.637198594716,17.0826032979778
"Berg, Emanuel",1704060,1981-12-28,Skovde,NA,2004,Sweden,Male,NA,https://ratings.fide.com/profile/1704060,58.3599344157487,13.8707280715305
"Blomqvist, Erik",1709437,1990-10-19,Stockholm,NA,2013,Sweden,Male,NA,https://ratings.fide.com/profile/1709437,59.3083851987187,18.0566377378251
"Cramling, Pia",1700030,1963-04-23,Stockholm,NA,1992,Sweden,Female,NA,https://ratings.fide.com/profile/1700030,59.3022873143729,18.0784833913385
"Hellers, Ferdinand",1700022,1969-01-28,Stockholm,NA,1988,Sweden,Male,NA,https://ratings.fide.com/profile/1700022,59.3475648785259,18.0508945149784
"Karlsson, Lars",1700057,1955-07-11,Stockholm,NA,1982,Sweden,Male,NA,https://ratings.fide.com/profile/1700057,59.3068911159148,18.0981053917385
"Lundin, Erik",NA,1904-07-02,Stockholm,1988-12-05,1983,Sweden,Male,Honorary,https://ratings.fide.com/profile/NA,59.354424871967,18.0639774758085
"Stoltz, Gosta",NA,1904-05-09,Stockholm,1963-07-25,1954,Sweden,Male,Honorary,https://ratings.fide.com/profile/NA,59.3380518601944,18.0963514023642
"Wedberg, Tom",1700073,1953-11-26,Stockholm,NA,1990,Sweden,Male,[note 103],https://ratings.fide.com/profile/1700073,59.3035383120103,18.0863484406141
"Westerberg, Jonathan",1701754,1994-02-25,Stockholm,NA,2021,Sweden,Male,NA,https://ratings.fide.com/profile/1701754,59.3189043087482,18.0912523093024
"Semcesen, Daniel",1706993,1986-08-17,Sweden,NA,2014,Sweden,Male,NA,https://ratings.fide.com/profile/1706993,44.1342238647029,-70.8453683808629
"Cicak, Slavko",1700588,1969-10-25,Titograd,NA,2001,Sweden,Male,NA,https://ratings.fide.com/profile/1700588,42.4542868269527,19.2854810025163
"Ernst, Thomas",1700065,1960-08-17,Uppsala,NA,1990,Sweden,Male,NA,https://ratings.fide.com/profile/1700065,59.8300882850153,17.6270571205228
"Andersson, Ulf",1700014,1951-06-27,Vasteras,NA,1972,Sweden,Male,NA,https://ratings.fide.com/profile/1700014,59.6085078752627,16.5353317573723
"Smith, Axel",1707930,1986-06-27,Ystad,NA,2016,Sweden,Male,NA,https://ratings.fide.com/profile/1707930,55.438475131427,13.8331334376918
"Brunner, Lucas",1300024,1967-05-29,Bern,NA,1994,Switzerland,Male,NA,https://ratings.fide.com/profile/1300024,46.9548071944387,7.44600034166409
"Studer, Noel",1319620,1996-10-18,Bern,NA,2017,Switzerland,Male,NA,https://ratings.fide.com/profile/1319620,46.9696675210166,7.43406731715241
"Pelletier, Yannick",1301837,1976-09-22,Biel,NA,2001,Switzerland,Male,NA,https://ratings.fide.com/profile/1301837,47.1545988880907,7.272021612469
"Georgiadis, Nico",1300113,1996-01-22,Bulach,NA,2017,Switzerland,Male,NA,https://ratings.fide.com/profile/1300113,47.5247772687071,8.51403720152129
"Jenni, Florian",1304232,1980-03-24,Lieli,NA,2002,Switzerland,Male,NA,https://ratings.fide.com/profile/1304232,47.1797250184768,8.30672044437026
"Gallagher, Joseph G.",1303422,1964-05-04,London,NA,1990,Switzerland,Male,NA,https://ratings.fide.com/profile/1303422,51.5015875702553,-0.111109726441652
"Milov, Vadim",1304364,1972-08-01,Ufa,NA,1993,Switzerland,Male,NA,https://ratings.fide.com/profile/1304364,52.3856414894226,13.1017713587556
"Song, Raymond",3203824,1994-01-11,"Yilan, Taiwan",NA,2023,Taiwan,Male,NA,https://ratings.fide.com/profile/3203824,24.7503808626819,121.778637024498
"Amonatov, Farrukh",14700077,1978-04-13,Dushanbe,NA,2002,Tajikistan,Male,NA,https://ratings.fide.com/profile/14700077,38.5724531088715,68.8015993124784
"Zaibi, Amir",5500796,1988-05-22,"Tunis, Tunisia",NA,2020,Tunisia,Male,winner Arab championship 2019,https://ratings.fide.com/profile/5500796,36.8091348823572,10.1580781688475
"Belkhodja, Slim",600229,1962-11-23,"Tunis, Tunisia",NA,2002,Tunisia,Male,NA,https://ratings.fide.com/profile/600229,36.8126356465781,10.1878600561925
"Bouaziz, Slim",5500010,1950-04-16,"Tunis, Tunisia",NA,1993,Tunisia,Male,NA,https://ratings.fide.com/profile/5500010,36.771785061964,10.1867660853945
"Erdoğdu, Aziz Mert",6301495,1979-03-30,"Adana, Turkey",NA,2017,Turkey,Male,NA,https://ratings.fide.com/profile/6301495,37.1353027822966,35.526837842874
"Haznedaroğlu, Kıvanç",6300634,1981-01-01,Ankara,NA,2009,Turkey,Male,NA,https://ratings.fide.com/profile/6300634,39.9018382649647,32.8341617485039
"Esen, Barış",6302114,1986-11-03,Antalya,NA,2010,Turkey,Male,NA,https://ratings.fide.com/profile/6302114,36.9136829818867,30.6971207843407
"Yılmazyerli, Mert",6305962,1992-09-17,Bornova,NA,2022,Turkey,Male,IM,https://ratings.fide.com/profile/6305962,38.4577481632137,27.2089778882559
"Daştan, Muhammed Batuhan",6300014,1997-08-07,Bursa,NA,2016,Turkey,Male,NA,https://ratings.fide.com/profile/6300014,40.1909438356406,29.085496506986
"Atalık, Suat",14401487,1964-10-10,Istanbul,NA,1994,Serbia,Male,NA,https://ratings.fide.com/profile/14401487,41.0660772556512,29.0408467248183
"Gokerkan, Cem Kaan",6336760,2000-11-09,Istanbul,NA,2023,Turkey,Male,IM title appication,https://ratings.fide.com/profile/6336760,41.0489847335013,29.0590434581189
"Ali Marandi, Cemil Can",6300529,1998-01-17,Izmir,NA,2017,Turkey,Male,NA,https://ratings.fide.com/profile/6300529,38.2436792242833,27.0461836865174
"Can, Emre",6302181,1990-01-21,Izmir,NA,2010,Turkey,Male,NA,https://ratings.fide.com/profile/6302181,38.2272023955852,27.0471329979881
"Fırat, Burak",6305881,1993-01-01,Izmir,NA,2017,Turkey,Male,[note 30],https://ratings.fide.com/profile/6305881,38.2265518043589,27.0319802104219
"Şanal, Vahap",6300545,1998-05-26,Izmir,NA,2016,Turkey,Male,NA,https://ratings.fide.com/profile/6300545,38.2577824323511,27.026670664633
"Yılmaz, Mustafa",6302718,1992-11-05,Kastamonu,NA,2012,Turkey,Male,NA,https://ratings.fide.com/profile/6302718,41.3556866441384,33.7423879803306
"Atabayev, Yusup",14001128,1994-05-11,"Ashgabat, Turkmenistan",NA,2023,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14001128,37.9633924821949,58.3716724477262
"Batyrov, Sapar",14000237,1967-11-29,"Ashgabat, Turkmenistan",NA,1998,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14000237,37.9267442861337,58.3527792608897
"Annageldyev, Orazly",14000016,1960-03-20,Bezmein,NA,2005,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14000016,38.0628046805906,58.1355083818795
"Annaberdiyev, Meylis",14000563,1985-12-24,Buzmeyin,NA,2022,Turkmenistan,Male,Di Felice,https://ratings.fide.com/profile/14000563,38.0329987253176,58.1260953017451
"Amanov, Mesgen",14000652,1986-09-06,Dasoguz,NA,2009,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14000652,41.3625163118477,58.5404937440231
"Atabayev, Maksat",14001101,1994-12-28,Gypjak,NA,2015,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14001101,38.0193702280783,58.2475544837172
"Odeev, Handszar",14000091,1972-01-27,"Moscow, Russia",NA,2004,Turkmenistan,Male,NA,https://ratings.fide.com/profile/14000091,55.7374854151999,37.6150170893019
"Aveskulov, Valeriy",14109743,1986-01-31,Antratsyt,NA,2006,Ukraine,Male,NA,https://ratings.fide.com/profile/14109743,48.0874909146368,39.0818958068265
"Malaniuk, Vladimir",14100177,1957-07-21,"Arkhangelsk, Russia",2017-07-02,1987,Ukraine,Male,NA,https://ratings.fide.com/profile/14100177,64.539785195754,40.5624232689372
"Golubka, Petro",14114224,1989-05-09,Benefit,NA,2020,Ukraine,Male,IM    GM,https://ratings.fide.com/profile/14114224,34.5354255867798,-83.7023441621084
"Pavlov, Maxim",14104350,1979-06-13,Chelyabinsk,NA,2014,Russia,Male,NA,https://ratings.fide.com/profile/14104350,55.1573597168751,61.4239462653341
"Rogovski, Vladimir",14101378,1965-02-07,Cherepovets,NA,2005,Ukraine,Male,NA,https://ratings.fide.com/profile/14101378,59.1030216576965,37.9385883688634
"Maksimenko, Andrei",14100584,1969-12-07,Cherkasy,NA,1995,Ukraine,Male,NA,https://ratings.fide.com/profile/14100584,49.1725628430528,31.2060812032615
"Kovchan, Alexander",14103052,1983-10-21,Chernigov,NA,2002,Ukraine,Male,NA,https://ratings.fide.com/profile/14103052,51.4645370820272,31.2698696598565
"Bernadskiy, Vitaliy",14100371,1994-10-17,Chernivtsi,NA,2014,Ukraine,Male,NA,https://ratings.fide.com/profile/14100371,48.3048877933758,25.9083445912157
"Mirzoev, Emil",14108640,1996-08-15,Chkalov,NA,2019,Ukraine,Male,NA,https://ratings.fide.com/profile/14108640,41.9102519216747,61.0742164615003
"Moroz, Alexander",14100509,1961-01-18,Dniepropetrovsk,2009-01-17,1999,Ukraine,Male,NA,https://ratings.fide.com/profile/14100509,48.6522024273615,34.9472906722062
"Zinchenko, Yaroslav",14110547,1987-02-14,Dniepropetrovsk,NA,2006,Ukraine,Male,NA,https://ratings.fide.com/profile/14110547,48.6653400299161,34.9344436729865
"Kononenko, Dmitry",14113007,1988-08-23,Dnipro,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14113007,51.9420214654719,30.7967650244025
"Maximov, Dmitry",14105659,1984-07-20,Dnipro,NA,2008,Ukraine,Male,NA,https://ratings.fide.com/profile/14105659,51.8999618529323,30.8186996383791
"Miroshnichenko, Evgenij",14102595,1978-12-28,Donetsk,NA,2002,Ukraine,Male,NA,https://ratings.fide.com/profile/14102595,48.0272606963185,37.7849095566417
"Ovsejevitsch, Sergei",14101866,1977-05-04,Donetsk,NA,2000,Ukraine,Male,NA,https://ratings.fide.com/profile/14101866,48.0442108867257,37.8104086655783
"Pogorelov, Ruslan",14100363,1959-06-07,Donetsk,NA,1998,Ukraine,Male,NA,https://ratings.fide.com/profile/14100363,48.0347298934111,37.7951133074131
"Zhukova, Natalia",14101513,1979-06-05,Dresden,NA,2010,Ukraine,Female,NA,https://ratings.fide.com/profile/14101513,51.0277534807654,13.7576555523715
"Ponomariov, Ruslan",14103320,1983-10-11,Horlivka,NA,1998,Ukraine,Male,NA,https://ratings.fide.com/profile/14103320,48.30722011444,38.0153877849569
"Vetoshko, Volodymyr",14122480,1998-04-16,Horodok,NA,2017,Ukraine,Male,NA,https://ratings.fide.com/profile/14122480,49.7694107632927,23.6489500587333
"Shtembuliak, Evgeny",14113325,1999-03-12,Illichivsk,NA,2019,Ukraine,Male,NA,https://ratings.fide.com/profile/14113325,46.3287702122582,30.6255132901175
"Onyshchuk, Volodymyr",14114038,1991-07-21,Ivano-Frankivsk,NA,2012,Ukraine,Male,NA,https://ratings.fide.com/profile/14114038,48.7267342679178,24.5367797961615
"Korobov, Anton",14105730,1985-06-25,Kemerovo,NA,2003,Ukraine,Male,NA,https://ratings.fide.com/profile/14105730,55.3323594383182,86.1156684678525
"Tukhaev, Adam",14109476,1988-02-14,Kerch,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14109476,45.3534978074301,36.4458467194986
"Alterman, Boris",2801906,1970-05-04,Kharkiv,NA,1992,Israel,Male,NA,https://ratings.fide.com/profile/2801906,50.0103545846392,36.2255201787917
"Berelowitsch, Alexander",14101440,1967-07-02,Kharkiv,NA,1997,Germany,Male,NA,https://ratings.fide.com/profile/14101440,49.9714079640687,36.2104054144021
"Borovikov, Vladislav",14102811,1973-08-10,Kharkiv,NA,2001,Ukraine,Male,NA,https://ratings.fide.com/profile/14102811,49.9961164050197,36.2308319197452
"Brodsky, Michail",14100932,1969-03-27,Kharkiv,NA,1994,Ukraine,Male,NA,https://ratings.fide.com/profile/14100932,49.976319401406,36.2103029188836
"Eljanov, Pavel",14102951,1983-05-10,Kharkiv,NA,2001,Ukraine,Male,NA,https://ratings.fide.com/profile/14102951,49.9690020729156,36.2591530815229
"Gasanov, Eldar",14104466,1982-09-26,Kharkiv,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14104466,50.0072542077277,36.2052883549264
"Goloshchapov, Alexander",14103222,1978-01-25,Kharkiv,NA,1999,Ukraine,Male,NA,https://ratings.fide.com/profile/14103222,50.0202313636683,36.221419616141
"Gurevich, Vladimir",14100207,1959-08-04,Kharkiv,NA,1998,Ukraine,Male,NA,https://ratings.fide.com/profile/14100207,49.9745377576046,36.231719529512
"Neverov, Valeriy",14100150,1964-06-21,Kharkiv,NA,1991,Ukraine,Male,NA,https://ratings.fide.com/profile/14100150,50.0025004486434,36.2313052770539
"Omelja, Artem",14119846,1991-10-18,Kharkiv,NA,2020,Ukraine,Male,NA,https://ratings.fide.com/profile/14119846,49.9826972202791,36.24415065492
"Simantsev, Mikhail",14104555,1978-11-01,Kharkiv,NA,2008,Ukraine,Male,NA,https://ratings.fide.com/profile/14104555,50.0112880091483,36.2557667472396
"Ushenina, Anna",14110911,1985-08-30,Kharkiv,NA,2012,Ukraine,Female,Women's World Champion 2012–2013  IM,https://ratings.fide.com/profile/14110911,49.9868945026744,36.2180974489168
"Novikov, Igor",14100037,1962-05-23,Kharkov,NA,1990,United States,Male,NA,https://ratings.fide.com/profile/14100037,50.0198435430249,36.2576364755394
"Shkuro, Iuri",14108836,1982-06-20,Kherson,NA,2009,Ukraine,Male,NA,https://ratings.fide.com/profile/14108836,46.5190451492656,33.3793692014721
"Solodovnichenko, Yuri",14104369,1978-02-08,Kherson,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14104369,46.5262621285914,33.3937442287366
"Mikhaletz, Lubomir",14102340,1974-08-15,Khmelnytskyi,NA,2000,Ukraine,Male,NA,https://ratings.fide.com/profile/14102340,49.2970836340312,27.082647474574
"Tarlev, Konstantin",14114089,1987-02-09,Khmelnytskyi,NA,2013,Ukraine,Male,NA,https://ratings.fide.com/profile/14114089,49.2520389002051,27.0384759732597
"Gutman, Gennadi",14102277,1973-11-01,Kyiv,NA,2001,Ukraine,Male,NA,https://ratings.fide.com/profile/14102277,50.4506994158638,30.5022740095605
"Baklan, Vladimir",14102196,1978-02-25,Kyiv,NA,1998,Ukraine,Male,NA,https://ratings.fide.com/profile/14102196,50.4652424273782,30.5306160077576
"Baryshpolets, Andrey",14117207,1991-01-16,Kyiv,NA,2013,Ukraine,Male,NA,https://ratings.fide.com/profile/14117207,50.4773026976318,30.5293686707208
"Gufeld, Eduard",2015307,1936-03-19,Kyiv,2002-09-23,1967,United States,Male,NA,https://ratings.fide.com/profile/2015307,50.4712663308394,30.5098231014034
"Kislinsky, Alexey",14108801,1984-06-10,Kyiv,NA,2008,Czech Republic,Male,NA,https://ratings.fide.com/profile/14108801,50.4294656574449,30.5534437285627
"Malakhatko, Vadim",14104202,1977-03-22,Kyiv,2023-06-05,1999,Belgium,Male,later Belgium[obit 26],https://ratings.fide.com/profile/14104202,50.4264192868399,30.5295717337944
"Sergeev, Vladimir",14101076,1964-05-01,Kyiv,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14101076,50.4590494193279,30.5405941441685
"Sharapov, Evgeny",14103133,1981-10-29,Kyiv,NA,2010,Ukraine,Male,NA,https://ratings.fide.com/profile/14103133,50.4796215655052,30.5376824007446
"Shevchenko, Kirill",14129574,2002-09-22,Kyiv,NA,2017,Romania,Male,currently Romania,https://ratings.fide.com/profile/14129574,50.4648745459274,30.5356000322227
"Shishkin, Vadim",14101696,1969-03-04,Kyiv,NA,2007,Ukraine,Male,NA,https://ratings.fide.com/profile/14101696,50.4465203365733,30.534885384327
"Sivuk, Vitaly",14116502,1992-01-01,Kyiv,NA,2014,Sweden,Male,NA,https://ratings.fide.com/profile/14116502,50.4420699007393,30.5294466334705
"Timoshenko, Georgy",14100118,1966-06-01,Kyiv,NA,1994,Ukraine,Male,NA,https://ratings.fide.com/profile/14100118,50.4481270490077,30.5323475961324
"Vorontsov, Pavlo",14116367,1998-01-23,Kyiv,NA,2017,Ukraine,Male,NA,https://ratings.fide.com/profile/14116367,50.426428431608,30.5443046231039
"Vysochin, Spartak",14103516,1975-04-30,Kyiv,NA,2001,Ukraine,Male,NA,https://ratings.fide.com/profile/14103516,50.4410142159884,30.5347167116713
"Zontakh, Andrey",14101130,1970-11-04,Kyiv,NA,1997,Ukraine,Male,NA,https://ratings.fide.com/profile/14101130,50.4412364197525,30.5055002794026
"Areshchenko, Alexander",14109530,1986-06-15,Luhansk,NA,2002,Ukraine,Male,NA,https://ratings.fide.com/profile/14109530,49.2752649641714,38.9205085215392
"Kharchenko, Boris",14113210,1991-07-15,Luhansk,NA,2013,Ukraine,Male,NA,https://ratings.fide.com/profile/14113210,49.2888214893711,38.9027107175859
"Pilavov, Georgy",14109158,1974-12-13,Luhansk,NA,2005,Ukraine,Male,NA,https://ratings.fide.com/profile/14109158,49.2943903524267,38.936823231224
"Shneider, Aleksandr",14100045,1962-05-22,Luhansk,NA,1990,Ukraine,Male,NA,https://ratings.fide.com/profile/14100045,49.2954721469178,38.9053291495238
"Fedorchuk, Sergey A.",14102536,1981-03-14,Lviv,NA,2002,Ukraine,Male,NA,https://ratings.fide.com/profile/14102536,49.8190529868616,24.0476887421803
"Firman, Nazar",14104490,1983-03-22,Lviv,NA,2011,Ukraine,Male,NA,https://ratings.fide.com/profile/14104490,49.8457806705175,24.0407019245513
"Gritsak, Orest",14102188,1973-02-24,Lviv,NA,2001,Ukraine,Male,NA,https://ratings.fide.com/profile/14102188,49.8585939246979,24.0496507229917
"Kazakov, Mikhail",14102749,1972-05-28,Lviv,NA,2001,Ukraine,Male,also Mikhail Kozakov,https://ratings.fide.com/profile/14102749,49.8658986264937,24.0145121403392
